Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,TRUE
N2188-1.Q2.B.170112_0456.C.048872.061035N3413.0060.nh.fits,2017-01-12T04:56:00.000,C,471,742.2056481,92.6547535,-34.14109908,65.05556827,15.5949981,19.63410631,0.07093533559,21.47562252,2.567350025,1.295030561,0.06412312422,0.01077281054,N2188-1.Q2.B.170112_0136.C.048781.061035N3413.0060.nh.fits,2017-01-12T01:36:00.000,C,209,377.0669792,92.65472589,-34.14107773,49.21019992,36.41785162,19.93863443,0.0305817481,23.02608477,2.78023198,1.266756891,0.02745906075,0.005639900717,FALSE
N2188-1.Q2.B.170112_0601.C.048902.061035N3413.0060.nh.fits,2017-01-12T06:01:00.000,C,286,742.2509491,92.65475915,-34.14107785,76.51274668,14.23445837,19.45713763,0.07764083322,21.19453696,3.211280798,1.355792474,0.07025205833,0.01138275192,N2188-1.Q2.B.170112_0243.C.048811.061035N3413.0060.nh.fits,2017-01-12T02:43:00.000,C,182,377.1133565,92.65471189,-34.14109899,57.69448108,37.77517037,19.76510762,0.02948668046,22.81650567,3.301215424,1.348082547,0.02647241535,0.005454448961,FALSE
N2188-1.Q2.B.170112_0706.C.048932.061035N3413.0060.nh.fits,2017-01-12T07:06:00.000,C,17,742.2964352,92.65474047,-34.14104108,66.3955375,7.266192924,19.61186402,0.1518421884,20.61102205,4.407785882,1.414367798,0.1376236511,0.02078087228,N2188-1.Q2.B.170112_0350.C.048842.061035N3413.0060.nh.fits,2017-01-12T03:50:00.000,C,423,377.1603241,92.65472035,-34.14107265,33.98070152,31.97110716,20.34262127,0.03478941935,23.38884289,2.487955283,1.206267514,0.03127824116,0.006212155657,FALSE
N2188-1.Q2.B.170113_0125.C.049019.061035N3413.0060.nh.fits,2017-01-13T01:25:00.000,C,99,743.0595949,92.65473208,-34.14109953,77.23067321,20.15681456,19.44694888,0.05495735021,21.53441002,2.701834372,1.28241274,0.04961101354,0.008744551864,N2188-1.Q2.B.170112_0456.C.048872.061035N3413.0060.nh.fits,2017-01-12T04:56:00.000,C,286,377.2056366,92.65474251,-34.14108188,37.64581034,31.81544788,20.23087669,0.03495076478,23.20742435,2.567350025,1.295030561,0.03143127213,0.006200704408,FALSE
N2188-1.Q2.B.170113_0237.C.049049.061035N3413.0060.nh.fits,2017-01-13T02:37:00.000,C,42,743.1096065,92.65474631,-34.14108995,74.23729658,19.29950833,19.49007408,0.05738079061,21.5699409,2.467305426,1.346930498,0.0518147915,0.009038377712,N2188-1.Q2.B.170112_0601.C.048902.061035N3413.0060.nh.fits,2017-01-12T06:01:00.000,C,426,377.2509375,92.65480478,-34.14107016,54.83284553,32.52722409,19.82060646,0.03417451421,22.67149316,3.211280798,1.355792474,0.03074347805,0.006010597119,FALSE
N2188-1.Q2.B.170113_0342.C.049079.061035N3413.0060.nh.fits,2017-01-13T03:42:00.000,C,58,743.1548727,92.65475111,-34.1410949,77.79827317,20.87309104,19.43896038,0.05309148912,21.6275509,2.407393771,1.360687853,0.04790857273,0.008549681103,N2188-1.Q2.B.170112_0706.C.048932.061035N3413.0060.nh.fits,2017-01-12T07:06:00.000,C,56,377.2964236,92.65478722,-34.14101771,62.05560292,14.01294474,19.68561104,0.07886924916,21.38760154,4.407785882,1.414367798,0.07136258783,0.01156891191,FALSE
N2188-1.Q2.B.170113_0557.C.049140.061035N3413.0060.nh.fits,2017-01-13T05:57:00.000,C,381,743.2480324,92.6547494,-34.14109503,84.86641909,13.1581498,19.34409239,0.08398917477,20.97249916,3.782664523,1.414338537,0.07599852678,0.01229942688,N2188-1.Q2.B.170113_0125.C.049019.061035N3413.0060.nh.fits,2017-01-13T01:25:00.000,C,370,378.0595833,92.65472038,-34.14107603,49.25625826,36.43916691,19.93761383,0.03056755035,23.0454337,2.701834372,1.28241274,0.02744299842,0.005653394753,FALSE
N2188-1.Q2.B.170113_0703.C.049170.061035N3413.0060.nh.fits,2017-01-13T07:03:00.000,C,242,743.2937847,92.65475827,-34.1411001,68.91192624,9.601539032,19.57128141,0.1149600653,20.8356891,4.31075031,1.342184738,0.1041499698,0.01602978554,N2188-1.Q2.B.170113_0237.C.049049.061035N3413.0060.nh.fits,2017-01-13T02:37:00.000,C,155,378.1095949,92.65471976,-34.14106458,40.81884229,34.94416027,20.14259488,0.03185625202,23.33462309,2.467305426,1.346930498,0.02861708487,0.005808045979,FALSE
N2188-1.Q2.B.170114_0131.C.049258.061035N3413.0060.nh.fits,2017-01-14T01:31:00.000,C,119,744.0637153,92.65473211,-34.14109204,71.43914271,25.67336881,19.53198909,0.04321528154,21.93458265,2.805251428,1.383185287,0.03895086801,0.007210293621,N2188-1.Q2.B.170113_0342.C.049079.061035N3413.0060.nh.fits,2017-01-13T03:42:00.000,C,363,378.1548611,92.6547315,-34.14107893,44.29128691,38.15635429,20.05352535,0.02921761707,23.35507159,2.407393771,1.360687853,0.02620795458,0.005514663076,FALSE
N2188-1.Q2.B.170114_0238.C.049289.061035N3413.0060.nh.fits,2017-01-14T02:38:00.000,C,277,744.1103356,92.6547372,-34.14107687,72.09519279,28.01614965,19.52201627,0.03965262207,21.99543094,2.095390631,1.401367921,0.03569369854,0.006860073122,N2188-1.Q2.B.170113_0557.C.049140.061035N3413.0060.nh.fits,2017-01-13T05:57:00.000,C,273,378.2480208,92.6547625,-34.14107923,68.64823372,35.80917948,19.57546394,0.03108510625,22.49906063,3.782664523,1.414338537,0.02792580044,0.005660297979,FALSE
N2188-1.Q2.B.170114_0356.C.049324.061035N3413.0060.nh.fits,2017-01-14T03:56:00.000,C,410,744.1640856,92.65474635,-34.14109742,74.03666258,25.69988934,19.49302647,0.04318230463,21.99396412,2.310884814,1.372586199,0.03891067338,0.007261133725,N2188-1.Q2.B.170113_0703.C.049170.061035N3413.0060.nh.fits,2017-01-13T07:03:00.000,C,11,378.2937731,92.654792,-34.14111295,70.25406925,20.58155462,19.55023814,0.05379302059,21.677866,4.31075031,1.342184738,0.04858719462,0.008403265035,FALSE
N2188-1.Q2.B.170114_0502.C.049354.061035N3413.0060.nh.fits,2017-01-14T05:02:00.000,C,304,744.2100926,92.65474014,-34.14108416,71.03470479,20.65636158,19.53818282,0.05362579602,21.68206228,2.63557092,1.428580689,0.04841123623,0.008519956339,N2188-1.Q2.B.170114_0131.C.049258.061035N3413.0060.nh.fits,2017-01-14T01:31:00.000,C,405,379.0637037,92.65472143,-34.14108155,46.46569717,38.66671268,20.00124018,0.02881982717,23.29169778,2.805251428,1.383185287,0.02586203819,0.00538753173,FALSE
N2188-1.Q2.B.170114_0608.C.049384.061035N3413.0060.nh.fits,2017-01-14T06:08:00.000,C,394,744.2559491,92.65468018,-34.14109959,66.37069307,10.97833963,19.61227231,0.1005877035,21.03591181,3.940849887,1.567406748,0.09108845542,0.01428725904,N2188-1.Q2.B.170114_0238.C.049289.061035N3413.0060.nh.fits,2017-01-14T02:38:00.000,C,208,379.1103241,92.65472411,-34.14106484,36.46884491,34.9836044,20.26552883,0.03183322469,23.46067756,2.095390631,1.401367921,0.02858481901,0.005860614655,FALSE
N2188-1.Q2.B.170114_0715.C.049414.061035N3413.0060.nh.fits,2017-01-14T07:15:00.000,C,378,744.3022569,92.65471706,-34.14109922,73.20426056,13.41167787,19.50536158,0.08240558134,21.19955424,2.939550009,1.539165839,0.07456188626,0.01209041789,N2188-1.Q2.B.170114_0356.C.049324.061035N3413.0060.nh.fits,2017-01-14T03:56:00.000,C,315,379.1640741,92.6547214,-34.14107416,40.6752213,37.57057205,20.14644014,0.02965915506,23.5554573,2.310884814,1.372586199,0.02661657637,0.005537946058,FALSE
N2188-1.Q2.B.170115_1928.S.050841.061035N3413.0060.nh.fits,2017-01-15T19:28:00.000,S,3,745.8115856,92.65477754,-34.14114342,41.91354098,3.499680364,20.11372278,0.3150625423,20.27466302,8.841296558,1.395460054,0.2857403808,0.04190703155,N2188-1.Q2.B.170114_0502.C.049354.061035N3413.0060.nh.fits,2017-01-14T05:02:00.000,C,323,379.210081,92.6547311,-34.1410635,45.17184919,38.42971652,20.03204882,0.02899483875,23.34497222,2.63557092,1.428580689,0.02602152944,0.005408516392,FALSE
N2188-1.Q2.B.170115_1928.S.050841.061035N3413.0060.nh.fits,2017-01-12T03:50:00.000,C,9,742.1603356,92.65474187,-34.14108161,69.9384759,19.08163074,19.55514991,0.05804135404,21.62260709,2.487955283,1.206267514,0.05240642237,0.009170228348,N2188-1.Q2.B.170114_0608.C.049384.061035N3413.0060.nh.fits,2017-01-14T06:08:00.000,C,195,379.2559375,92.65472954,-34.14110554,72.14903668,11.33889583,19.5212018,0.09739796085,21.00280465,3.940849887,1.567406748,0.0881920087,0.01388469211,FALSE
N2188-1.Q2.B.170116_0125.C.049731.061035N3413.0060.nh.fits,2017-01-16T01:25:00.000,C,267,746.0595486,92.6547035,-34.14107858,69.66560371,34.07699145,19.55941468,0.03262649294,22.35405528,3.565055696,1.690439199,0.02934531358,0.005766701277,N2188-1.Q2.B.170114_0715.C.049414.061035N3413.0060.nh.fits,2017-01-14T07:15:00.000,C,338,379.3022454,92.65472986,-34.14109635,51.96005642,30.52633795,19.87931484,0.03639615707,22.73849246,2.939550009,1.539165839,0.0327585969,0.006316236342,FALSE
N2188-1.Q2.B.170116_0232.C.049761.061035N3413.0060.nh.fits,2017-01-16T02:32:00.000,C,60,746.1056366,92.65473269,-34.14108305,69.42378081,35.91159579,19.56320816,0.03099392213,22.4203354,2.515098421,1.767289728,0.02784615882,0.005632458149,N2188-1.Q2.B.170115_1928.S.050841.061035N3413.0060.nh.fits,2017-01-15T19:28:00.000,S,39,380.8115741,92.65471879,-34.14113565,63.00772004,16.1668574,19.66899978,0.06840130302,21.56005028,8.841296558,1.395460054,0.06185494035,0.01025317486,FALSE
N2188-1.Q2.B.170116_1923.S.050908.061035N3413.0060.nh.fits,2017-01-16T19:23:00.000,S,133,746.8076736,92.65458463,-34.1410779,73.46226499,19.75559033,19.50152336,0.05601067328,21.59297958,6.22125864,1.434749132,0.05061858357,0.008584166203,N2188-1.Q2.B.170116_0125.C.049731.061035N3413.0060.nh.fits,2017-01-16T01:25:00.000,C,400,381.059537,92.6547508,-34.14109437,60.96639506,42.94124817,19.70492954,0.02596837841,23.03767204,3.565055696,1.690439199,0.02328763235,0.004928789185,FALSE
N2188-1.Q2.B.170116_2031.S.050939.061035N3413.0060.nh.fits,2017-01-16T20:31:00.000,S,53,746.8549537,92.65483094,-34.14120697,nan,nan,nan,nan,20.40121708,3.337425284,1.617007467,0.08441196633,0.01338499589,N2188-1.Q2.B.170116_0232.C.049761.061035N3413.0060.nh.fits,2017-01-16T02:32:00.000,C,90,381.105625,92.6547205,-34.14106644,45.33130428,39.78807899,20.0282046,0.02801101049,23.2985434,2.515098421,1.767289728,0.0251331561,0.005251070166,FALSE
N2188-1.Q2.B.170117_0123.C.049961.061035N3413.0060.nh.fits,2017-01-17T01:23:00.000,C,239,747.058287,92.65470059,-34.14108759,70.53435519,34.25643415,19.54589435,0.03246211612,22.46181062,3.48156171,1.54927944,0.02919159641,0.005767445505,N2188-1.Q2.B.170116_1923.S.050908.061035N3413.0060.nh.fits,2017-01-16T19:23:00.000,S,475,381.807662,92.6547511,-34.14110761,65.44146422,24.81375192,19.62765416,0.0446588437,22.04149685,6.22125864,1.434749132,0.04030023364,0.007185595769,FALSE
N2188-1.Q2.B.170117_0229.C.049991.061035N3413.0060.nh.fits,2017-01-17T02:29:00.000,C,279,747.1037269,92.65471287,-34.14108218,69.19325398,39.9962918,19.56683676,0.02785782735,22.59673005,3.076979442,1.610255651,0.02500231784,0.005190630993,N2188-1.Q2.B.170116_2031.S.050939.061035N3413.0060.nh.fits,2017-01-16T20:31:00.000,S,24,381.8549421,92.65469434,-34.14116696,102.8526685,18.79528617,19.13439142,0.05888127518,21.1626225,11.19981545,1.333060939,0.05320482972,0.009071195237,FALSE
N2188-1.Q2.B.170117_1059.A.041889.061035N3413.0060.nh.fits,2017-01-17T10:59:00.000,A,319,747.4583218,92.65467531,-34.1410543,56.02751298,19.80710792,19.79709273,0.05589588233,21.96194896,3.214196131,1.522932513,0.05048692642,0.008729596004,N2188-1.Q2.B.170117_0123.C.049961.061035N3413.0060.nh.fits,2017-01-17T01:23:00.000,C,1,382.0582755,92.65474312,-34.1411013,60.18728122,42.20002922,19.71896104,0.02642246737,23.08758045,3.48156171,1.54927944,0.02369666606,0.005006364026,FALSE
N2188-1.Q2.B.170117_1207.A.041920.061035N3413.0060.nh.fits,2017-01-17T12:07:00.000,A,104,747.5051968,92.65470365,-34.14108627,66.45089582,22.28598269,19.6109548,0.04971636032,21.89434397,3.209314136,1.542846121,0.04487125446,0.00795938478,N2188-1.Q2.B.170117_0229.C.049991.061035N3413.0060.nh.fits,2017-01-17T02:29:00.000,C,382,382.1037153,92.65472885,-34.14108032,52.35124198,42.96182856,19.87113232,0.02596096924,23.26559499,3.076979442,1.610255651,0.02327647667,0.004948650341,FALSE
N2188-1.Q2.B.170118_0127.C.050175.061035N3413.0060.nh.fits,2017-01-18T01:27:00.000,C,290,748.0605093,92.65473756,-34.14108195,68.70819599,44.28310673,19.57451145,0.02521168092,22.95555065,2.475218183,1.536889303,0.0225819748,0.004911351578,N2188-1.Q2.B.170117_1059.A.041889.061035N3413.0060.nh.fits,2017-01-17T10:59:00.000,A,394,382.4583102,92.65473849,-34.14108763,50.16005821,30.51954039,19.91777754,0.03640265949,23.07715863,3.214196131,1.522932513,0.03276589316,0.006309872483,FALSE
N2188-1.Q2.B.170118_0236.C.050205.061035N3413.0060.nh.fits,2017-01-18T02:36:00.000,C,443,748.1089352,92.65473359,-34.14108279,65.05520582,44.29873506,19.63411239,0.02519852044,22.91961713,2.371466703,1.678480472,0.02257400801,0.004891186236,N2188-1.Q2.B.170117_1207.A.041920.061035N3413.0060.nh.fits,2017-01-17T12:07:00.000,A,428,382.5051852,92.65483806,-34.14115129,34.07257024,23.40614075,20.33967582,0.04735379069,23.01601349,3.209314136,1.542846121,0.04272383092,0.00766577532,FALSE
N2188-1.Q2.B.170118_1924.S.051353.061035N3413.0060.nh.fits,2017-01-18T19:24:00.000,S,274,748.8088194,92.65467556,-34.14106842,65.75427857,31.30336941,19.62245178,0.03548757395,22.36621443,3.816057857,1.507512496,0.0319454429,0.006134538934,N2188-1.Q2.B.170118_0127.C.050175.061035N3413.0060.nh.fits,2017-01-18T01:27:00.000,C,96,383.0604977,92.65473462,-34.14107693,42.18881624,38.68113962,20.1065812,0.02880704906,23.5172785,2.475218183,1.536889303,0.0258523924,0.005376394675,FALSE
